Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Score Penalties,Attendance,Round_ID,Half-time Home Goals,Half-time Away Goals,Home Team Initials,Away Team Initials
1966,20 Jul 1966 - 19:30,Group 3,Old Trafford Stadium,Manchester,Hungary,3,1,Bulgaria,0-0,24129,208,2,1,HUN,BUL
1966,20 Jul 1966 - 19:30,Group 2,Villa Park,Birmingham,Germany FR,2,1,Spain,0-0,42187,208,1,1,FRG,ESP
1966,20 Jul 1966 - 19:30,Group 4,Roker Park Ground,Sunderland,Soviet Union,2,1,Chile,0-0,16027,208,1,1,URS,CHI
1966,23 Jul 1966 - 15:00,Quarter-finals,Wembley Stadium,London,England,1,0,Argentina,0-0,90584,208,0,0,ENG,ARG
1966,23 Jul 1966 - 15:00,Quarter-finals,Hillsborough,Sheffield,Germany FR,4,0,Uruguay,0-0,40007,208,1,0,FRG,URU
1966,23 Jul 1966 - 15:00,Quarter-finals,Roker Park Ground,Sunderland,Soviet Union,2,1,Hungary,0-0,26844,208,1,0,URS,HUN
1966,23 Jul 1966 - 15:00,Quarter-finals,Goodison Park,Liverpool,Portugal,5,3,Korea DPR,0-0,40248,208,2,3,POR,PRK
1966,25 Jul 1966 - 19:30,Semi-finals,Goodison Park,Liverpool,Germany FR,2,1,Soviet Union,0-0,38273,208,1,0,FRG,URS
1966,26 Jul 1966 - 19:30,Semi-finals,Wembley Stadium,London,England,2,1,Portugal,0-0,94493,208,1,0,ENG,POR
1966,28 Jul 1966 - 19:30,Match for third place,Wembley Stadium,London,Portugal,2,1,Soviet Union,0-0,87696,208,1,1,POR,URS
1966,30 Jul 1966 - 15:00,Final,Wembley Stadium,London,England,4,2,Germany FR,0-0,96924,208,0,0,ENG,FRG
1970,31 May 1970 - 12:00,Group 1,Estadio Azteca,Mexico City,Mexico,0,0,Soviet Union,0-0,107160,209,0,0,MEX,URS
1970,02 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Puebla,Uruguay,2,0,Israel,0-0,20654,209,1,0,URU,ISR
1970,02 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon,Peru,3,2,Bulgaria,0-0,13765,209,0,1,PER,BUL
1970,02 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara,England,1,0,Romania,0-0,50560,209,0,0,ENG,ROU
1970,03 Jun 1970 - 16:00,Group 2,Luis Dosal,Toluca,Italy,1,0,Sweden,0-0,13433,209,1,0,ITA,SWE
1970,03 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon,Germany FR,2,1,Morocco,0-0,12942,209,0,1,FRG,MAR
1970,03 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara,Brazil,4,1,Czechoslovakia,0-0,52897,209,1,1,BRA,TCH
1970,03 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico City,Belgium,3,0,El Salvador,0-0,92205,209,1,0,BEL,SLV
1970,06 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Puebla,Uruguay,0,0,Italy,0-0,29968,209,0,0,URU,ITA
1970,06 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon,Peru,3,0,Morocco,0-0,13537,209,0,0,PER,MAR
1970,06 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara,Romania,2,1,Czechoslovakia,0-0,56818,209,0,1,ROU,TCH
1970,06 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico City,Soviet Union,4,1,Belgium,0-0,95261,209,1,0,URS,BEL
1970,07 Jun 1970 - 12:00,Group 2,Luis Dosal,Toluca,Sweden,1,1,Israel,0-0,9624,209,0,0,SWE,ISR
1970,07 Jun 1970 - 12:00,Group 4,Nou Camp - Estadio Le�n,Leon,Germany FR,5,2,Bulgaria,0-0,12710,209,2,1,FRG,BUL
1970,07 Jun 1970 - 12:00,Group 3,Jalisco,Guadalajara,Brazil,1,0,England,0-0,66843,209,0,0,BRA,ENG
1970,07 Jun 1970 - 12:00,Group 1,Estadio Azteca,Mexico City,Mexico,4,0,El Salvador,0-0,103058,209,1,0,MEX,SLV
1970,10 Jun 1970 - 16:00,Group 2,Cuauhtemoc,Puebla,Sweden,1,0,Uruguay,0-0,18163,209,0,0,SWE,URU
1970,10 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon,Germany FR,3,1,Peru,0-0,17875,209,3,1,FRG,PER
1970,10 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara,Brazil,3,2,Romania,0-0,50804,209,2,1,BRA,ROU
1970,10 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico City,Soviet Union,2,0,El Salvador,0-0,89979,209,0,0,URS,SLV
1970,11 Jun 1970 - 16:00,Group 2,Luis Dosal,Toluca,Italy,0,0,Israel,0-0,9890,209,0,0,ITA,ISR
1970,11 Jun 1970 - 16:00,Group 4,Nou Camp - Estadio Le�n,Leon,Bulgaria,1,1,Morocco,0-0,12299,209,1,0,BUL,MAR
1970,11 Jun 1970 - 16:00,Group 3,Jalisco,Guadalajara,England,1,0,Czechoslovakia,0-0,49292,209,0,0,ENG,TCH
1970,11 Jun 1970 - 16:00,Group 1,Estadio Azteca,Mexico City,Mexico,1,0,Belgium,0-0,108192,209,1,0,MEX,BEL
1970,14 Jun 1970 - 12:00,Quarter-finals,Luis Dosal,Toluca,Italy,4,1,Mexico,0-0,26851,209,1,1,ITA,MEX
1970,14 Jun 1970 - 12:00,Quarter-finals,Nou Camp - Estadio Le�n,Leon,Germany FR,3,2,England,0-0,23357,209,0,0,FRG,ENG
1970,14 Jun 1970 - 12:00,Quarter-finals,Jalisco,Guadalajara,Brazil,4,2,Peru,0-0,54233,209,2,1,BRA,PER
1970,14 Jun 1970 - 12:00,Quarter-finals,Estadio Azteca,Mexico City,Uruguay,1,0,Soviet Union,0-0,26085,209,0,0,URU,URS
1970,17 Jun 1970 - 16:00,Semi-finals,Jalisco,Guadalajara,Brazil,3,1,Uruguay,0-0,51261,209,1,1,BRA,URU
1970,17 June 1970 - 16:00,Semi-finals,Estadio Azteca,Mexico City,Italy,4,3,Germany FR,0-0,102444,209,0,0,ITA,FRG
1970,20 Jun 1970 - 16:00,Match for third place,Estadio Azteca,Mexico City,Germany FR,1,0,Uruguay,0-0,104403,209,1,0,FRG,URU
1970,21 Jun 1970 - 12:00,Final,Estadio Azteca,Mexico City,Brazil,4,1,Italy,0-0,107412,209,1,1,BRA,ITA
1974,13 Jun 1974 - 17:00,Group 2,Waldstadion,Frankfurt/Main,Brazil,0,0,Yugoslavia,0-0,62000,210,0,0,BRA,YUG
1974,14 Jun 1974 - 16:00,Group 1,Olympiastadion,Berlin West,Germany FR,1,0,Chile,0-0,81100,210,1,0,FRG,CHI
1974,14 Jun 1974 - 19:30,Group 1,Volksparkstadion,Hamburg,German DR,2,0,Australia,0-0,17000,210,0,0,GDR,AUS
1974,14 Jun 1974 - 19:30,Group 2,Westfalenstadion,Dortmund,Zaire,0,2,Scotland,0-0,27000,210,0,2,ZAI,SCO
1974,15 Jun 1974 - 16:00,Group 3,Niedersachsenstadion,Hanover,Uruguay,0,2,Netherlands,0-0,55100,210,0,1,URU,NED
1974,15 Jun 1974 - 16:00,Group 3,Rheinstadion,D�Sseldorf,Sweden,0,0,Bulgaria,0-0,23800,210,0,0,SWE,BUL
1974,15 Jun 1974 - 18:00,Group 4,Olympiastadion,Munich,Italy,3,1,Haiti,0-0,53000,210,0,0,ITA,HAI
1974,15 Jun 1974 - 18:00,Group 4,Neckarstadion,Stuttgart,Poland,3,2,Argentina,0-0,32700,210,2,0,POL,ARG
1974,18 Jun 1974 - 16:00,Group 1,Volksparkstadion,Hamburg,Australia,0,3,Germany FR,0-0,53300,210,0,2,AUS,FRG
1974,18 Jun 1974 - 19:30,Group 2,Waldstadion,Frankfurt/Main,Scotland,0,0,Brazil,0-0,62000,210,0,0,SCO,BRA
1974,18 Jun 1974 - 19:30,Group 1,Olympiastadion,Berlin West,Chile,1,1,German DR,0-0,28300,210,0,0,CHI,GDR
1974,18 Jun 1974 - 19:30,Group 2,Parkstadion,Gelsenkirchen,Yugoslavia,9,0,Zaire,0-0,31700,210,6,0,YUG,ZAI
1974,19 Jun 1974 - 19:30,Group 3,Westfalenstadion,Dortmund,Netherlands,0,0,Sweden,0-0,53700,210,0,0,NED,SWE
1974,19 Jun 1974 - 19:30,Group 3,Niedersachsenstadion,Hanover,Bulgaria,1,1,Uruguay,0-0,13400,210,0,0,BUL,URU
1974,19 Jun 1974 - 19:30,Group 4,Olympiastadion,Munich,Haiti,0,7,Poland,0-0,25300,210,0,5,HAI,POL
1974,19 Jun 1974 - 19:30,Group 4,Neckarstadion,Stuttgart,Argentina,1,1,Italy,0-0,70100,210,1,1,ARG,ITA
1974,22 Jun 1974 - 16:00,Group 2,Waldstadion,Frankfurt/Main,Scotland,1,1,Yugoslavia,0-0,56000,210,0,0,SCO,YUG
1974,22 Jun 1974 - 16:00,Group 1,Olympiastadion,Berlin West,Australia,0,0,Chile,0-0,17400,210,0,0,AUS,CHI
1974,22 Jun 1974 - 16:00,Group 2,Parkstadion,Gelsenkirchen,Zaire,0,3,Brazil,0-0,36200,210,0,1,ZAI,BRA
1974,22 June 1974 - 19:30,Group 1,Volksparkstadion,Hamburg,German DR,1,0,Germany FR,0-0,60200,210,0,0,GDR,FRG
1974,23 Jun 1974 - 16:00,Group 3,Westfalenstadion,Dortmund,Bulgaria,1,4,Netherlands,0-0,53300,210,0,2,BUL,NED
1974,23 Jun 1974 - 16:00,Group 4,Olympiastadion,Munich,Argentina,4,1,Haiti,0-0,25900,210,2,0,ARG,HAI
1974,23 Jun 1974 - 16:00,Group 3,Rheinstadion,D�Sseldorf,Sweden,3,0,Uruguay,0-0,28300,210,0,0,SWE,URU
1974,23 Jun 1974 - 16:00,Group 4,Neckarstadion,Stuttgart,Poland,2,1,Italy,0-0,70100,210,2,0,POL,ITA
1974,26 Jun 1974 - 16:00,Group B,Rheinstadion,D�Sseldorf,Yugoslavia,0,2,Germany FR,0-0,67385,210,0,1,YUG,FRG
1974,26 Jun 1974 - 19:30,Group A,Niedersachsenstadion,Hanover,Brazil,1,0,German DR,0-0,59863,210,0,0,BRA,GDR
1974,26 Jun 1974 - 19:30,Group A,Parkstadion,Gelsenkirchen,Netherlands,4,0,Argentina,0-0,56548,210,2,0,NED,ARG
1974,26 Jun 1974 - 19:30,Group B,Neckarstadion,Stuttgart,Sweden,0,1,Poland,0-0,44955,210,0,1,SWE,POL
1974,30 Jun 1974 - 16:00,Group A,Niedersachsenstadion,Hanover,Argentina,1,2,Brazil,0-0,39400,210,1,1,ARG,BRA
1974,30 Jun 1974 - 16:00,Group B,Waldstadion,Frankfurt/Main,Poland,2,1,Yugoslavia,0-0,58000,210,1,1,POL,YUG
1974,30 Jun 1974 - 16:00,Group A,Parkstadion,Gelsenkirchen,German DR,0,2,Netherlands,0-0,68348,210,0,1,GDR,NED
1974,30 Jun 1974 - 19:30,Group B,Rheinstadion,D�Sseldorf,Germany FR,4,2,Sweden,0-0,67800,210,0,1,FRG,SWE
1974,03 Jul 1974 - 17:00,Group B,Waldstadion,Frankfurt/Main,Poland,0,1,Germany FR,0-0,62000,210,0,0,POL,FRG
1974,03 Jul 1974 - 19:30,Group A,Westfalenstadion,Dortmund,Netherlands,2,0,Brazil,0-0,53700,210,0,0,NED,BRA
1974,03 Jul 1974 - 19:30,Group A,Parkstadion,Gelsenkirchen,Argentina,1,1,German DR,0-0,54254,210,1,1,ARG,GDR
1974,03 Jul 1974 - 19:30,Group B,Rheinstadion,D�Sseldorf,Sweden,2,1,Yugoslavia,0-0,41300,210,1,1,SWE,YUG
1974,06 Jul 1974 - 16:00,Match for third place,Olympiastadion,Munich,Brazil,0,1,Poland,0-0,77100,210,0,0,BRA,POL
1974,07 July 1974 - 16:00,Final,Olympiastadion,Munich,Netherlands,1,2,Germany FR,0-0,78200,210,1,2,NED,FRG
1978,01 Jun 1978 - 15:00,Group 2,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Germany FR,0,0,Poland,0-0,67579,211,0,0,FRG,POL
1978,02 Jun 1978 - 13:45,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata,Italy,2,1,France,0-0,42373,211,1,1,ITA,FRA
1978,02 Jun 1978 - 16:45,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Tunisia,3,1,Mexico,0-0,17396,211,0,1,TUN,MEX
1978,02 Jun 1978 - 19:15,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Argentina,2,1,Hungary,0-0,71615,211,1,1,ARG,HUN
1978,03 Jun 1978 - 13:45,Group 3,Estadio Jos� Mar�a Minella,Mar Del Plata,Sweden,1,1,Brazil,0-0,32569,211,1,1,SWE,BRA
1978,03 Jun 1978 - 13:45,Group 3,Jose Amalfitani,Buenos Aires,Austria,2,1,Spain,0-0,40841,211,1,1,AUT,ESP
1978,03 Jun 1978 - 16:45,Group 4,Estadio Ol�mpico Chateau Carreras,Cordoba,Peru,3,1,Scotland,0-0,37927,211,1,1,PER,SCO
1978,03 Jun 1978 - 16:45,Group 4,San Martin,Mendoza,Netherlands,3,0,IR Iran,0-0,33431,211,1,0,NED,IRN
1978,06 Jun 1978 - 13:45,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata,Italy,3,1,Hungary,0-0,26533,211,2,0,ITA,HUN
1978,06 Jun 1978 - 16:45,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Poland,1,0,Tunisia,0-0,9624,211,1,0,POL,TUN
1978,06 Jun 1978 - 16:45,Group 2,Estadio Ol�mpico Chateau Carreras,Cordoba,Germany FR,6,0,Mexico,0-0,35258,211,4,0,FRG,MEX
1978,06 Jun 1978 - 19:15,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Argentina,2,1,France,0-0,71666,211,1,0,ARG,FRA
1978,07 Jun 1978 - 13:45,Group 3,Estadio Jos� Mar�a Minella,Mar Del Plata,Brazil,0,0,Spain,0-0,34771,211,0,0,BRA,ESP
1978,07 Jun 1978 - 13:45,Group 3,Jose Amalfitani,Buenos Aires,Austria,1,0,Sweden,0-0,41424,211,1,0,AUT,SWE
1978,07 Jun 1978 - 16:45,Group 4,Estadio Ol�mpico Chateau Carreras,Cordoba,Scotland,1,1,IR Iran,0-0,7938,211,1,0,SCO,IRN
1978,07 Jun 1978 - 16:45,Group 4,San Martin,Mendoza,Netherlands,0,0,Peru,0-0,28125,211,0,0,NED,PER
1978,10 Jun 1978 - 15:10,Group 1,Estadio Jos� Mar�a Minella,Mar Del Plata,France,3,1,Hungary,0-0,23127,211,3,1,FRA,HUN
1978,10 Jun 1978 - 16:45,Group 2,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Poland,3,1,Mexico,0-0,22651,211,1,0,POL,MEX
1978,10 Jun 1978 - 16:45,Group 2,Estadio Ol�mpico Chateau Carreras,Cordoba,Germany FR,0,0,Tunisia,0-0,30667,211,0,0,FRG,TUN
1978,10 Jun 1978 - 19:15,Group 1,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Italy,1,0,Argentina,0-0,71712,211,0,0,ITA,ARG
1978,11 Jun 1978 - 13:45,Group 3,Estadio Jos� Mar�a Minella,Mar Del Plata,Brazil,1,0,Austria,0-0,35221,211,1,0,BRA,AUT
1978,11 Jun 1978 - 13:45,Group 3,Jose Amalfitani,Buenos Aires,Spain,1,0,Sweden,0-0,42132,211,0,0,ESP,SWE
1978,11 Jun 1978 - 16:45,Group 4,Estadio Ol�mpico Chateau Carreras,Cordoba,Peru,4,1,Iran,0-0,21262,211,3,1,PER,IRN
1978,11 Jun 1978 - 16:45,Group 4,San Martin,Mendoza,Scotland,3,2,Netherlands,0-0,35130,211,1,1,SCO,NED
1978,14 Jun 1978 - 13:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Germany FR,0,0,Italy,0-0,67547,211,0,0,FRG,ITA
1978,14 Jun 1978 - 13:45,Group A,Estadio Ol�mpico Chateau Carreras,Cordoba,Netherlands,5,1,Austria,0-0,25050,211,3,0,NED,AUT
1978,14 Jun 1978 - 16:45,Group B,San Martin,Mendoza,Brazil,3,0,Peru,0-0,31278,211,2,0,BRA,PER
1978,14 Jun 1978 - 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Argentina,2,0,Poland,0-0,37091,211,1,0,ARG,POL
1978,18 Jun 1978 - 13:45,Group B,San Martin,Mendoza,Poland,1,0,Peru,0-0,35288,211,0,0,POL,PER
1978,18 Jun 1978 - 16:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Italy,1,0,Austria,0-0,66695,211,1,0,ITA,AUT
1978,18 Jun 1978 - 16:45,Group A,Estadio Ol�mpico Chateau Carreras,Cordoba,Germany FR,2,2,Netherlands,0-0,40750,211,1,1,FRG,NED
1978,18 Jun 1978 - 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Argentina,0,0,Brazil,0-0,37326,211,0,0,ARG,BRA
1978,21 Jun 1978 - 13:45,Group A,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Netherlands,2,1,Italy,0-0,67433,211,0,1,NED,ITA
1978,21 Jun 1978 - 13:45,Group A,Estadio Ol�mpico Chateau Carreras,Cordoba,Austria,3,2,Germany FR,0-0,38318,211,0,1,AUT,FRG
1978,21 Jun 1978 - 16:45,Group B,San Martin,Mendoza,Brazil,3,1,Poland,0-0,39586,211,1,1,BRA,POL
1978,21 Jun 1978 - 19:15,Group B,Arroyito - Estadio Dr. Lisandro de la Torre,Rosario,Argentina,6,0,Peru,0-0,37315,211,2,0,ARG,PER
1978,24 Jun 1978 - 15:00,Match for third place,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Brazil,2,1,Italy,0-0,69659,211,0,1,BRA,ITA
1978,25 Jun 1978 - 15:00,Final,El Monumental - Estadio Monumental Antonio Vespuci,Buenos Aires,Argentina,3,1,Netherlands,0-0,71483,211,0,0,ARG,NED
1982,13 Jun 1982 - 20:00,Group 3,Camp Nou,Barcelona,Argentina,0,1,Belgium,0-0,95000,212,0,0,ARG,BEL
1982,14 Jun 1982 - 17:15,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,0,0,Poland,0-0,33000,212,0,0,ITA,POL
1982,14 Jun 1982 - 21:00,Group 6,Ramon Sanchez Pizjuan,Seville,Brazil,2,1,Soviet Union,0-0,68000,212,0,1,BRA,URS
1982,15 Jun 1982 - 17:15,Group 1,Riazor,La Coru�A,Peru,0,0,Cameroon,0-0,11000,212,0,0,PER,CMR
1982,15 Jun 1982 - 21:00,Group 3,Nuevo Estadio,Elche,Hungary,10,1,El Salvador,0-0,23000,212,3,0,HUN,SLV
1982,15 Jun 1982 - 21:00,Group 6,La Rosaleda,Malaga,Scotland,5,2,New Zealand,0-0,36000,212,3,0,SCO,NZL
1982,16 Jun 1982 - 17:15,Group 2,El Molinon,Gijon,Germany FR,1,2,Algeria,0-0,42000,212,0,0,FRG,ALG
1982,16 Jun 1982 - 17:15,Group 4,San Mames,Bilbao,England,3,1,France,0-0,44172,212,1,1,ENG,FRA
1982,16 Jun 1982 - 21:00,Group 5,Luis Casanova,Valencia,Spain,1,1,Honduras,0-0,49562,212,0,1,ESP,HON
1982,17 Jun 1982 - 17:15,Group 2,Carlos Tartiere,Oviedo,Chile,0,1,Austria,0-0,22500,212,0,1,CHI,AUT
1982,17 Jun 1982 - 17:45,Group 4,Jose Zorrilla,Valladolid,Czechoslovakia,1,1,Kuwait,0-0,25000,212,1,0,TCH,KUW
1982,17 Jun 1982 - 21:00,Group 5,La Romareda,Zaragoza,Yugoslavia,0,0,Northern Ireland,0-0,25000,212,0,0,YUG,NIR
1982,18 Jun 1982 - 17:15,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Peru,0-0,25000,212,1,0,ITA,PER
1982,18 Jun 1982 - 21:00,Group 3,Jose Rico Perez,Alicante,Argentina,4,1,Hungary,0-0,32093,212,2,0,ARG,HUN
1982,18 Jun 1982 - 21:00,Group 6,Benito Villamarin,Seville,Brazil,4,1,Scotland,0-0,47379,212,1,1,BRA,SCO
1982,19 Jun 1982 - 19:15,Group 1,Riazor,La Coru�A,Poland,0,0,Cameroon,0-0,19000,212,0,0,POL,CMR
1982,19 Jun 1982 - 21:00,Group 3,Nuevo Estadio,Elche,Belgium,1,0,El Salvador,0-0,15000,212,1,0,BEL,SLV
1982,19 Jun 1982 - 21:00,Group 6,La Rosaleda,Malaga,Soviet Union,3,0,New Zealand,0-0,19000,212,1,0,URS,NZL
1982,20 Jun 1982 - 17:15,Group 2,El Molinon,Gijon,Germany FR,4,1,Chile,0-0,42000,212,1,0,FRG,CHI
1982,20 Jun 1982 - 17:15,Group 4,San Mames,Bilbao,England,2,0,Czechoslovakia,0-0,41123,212,0,0,ENG,TCH
1982,20 Jun 1982 - 21:00,Group 5,Luis Casanova,Valencia,Spain,2,1,Yugoslavia,0-0,48000,212,1,1,ESP,YUG
1982,21 Jun 1982 - 17:15,Group 2,Carlos Tartiere,Oviedo,Algeria,0,2,Austria,0-0,22000,212,0,0,ALG,AUT
1982,21 Jun 1982 - 17:15,Group 4,Jose Zorrilla,Valladolid,France,4,1,Kuwait,0-0,30043,212,2,0,FRA,KUW
1982,21 Jun 1982 - 21:00,Group 5,La Romareda,Zaragoza,Honduras,1,1,Northern Ireland,0-0,15000,212,0,1,HON,NIR
1982,22 Jun 1982 - 17:15,Group 1,Riazor,La Coru�A,Poland,5,1,Peru,0-0,25000,212,0,0,POL,PER
1982,22 Jun 1982 - 21:00,Group 3,Nuevo Estadio,Elche,Belgium,1,1,Hungary,0-0,37000,212,0,1,BEL,HUN
1982,22 Jun 1982 - 21:00,Group 6,La Rosaleda,Malaga,Soviet Union,2,2,Scotland,0-0,45000,212,0,1,URS,SCO
1982,23 Jun 1982 - 17:15,Group 1,Estadio Municipal de Bala�dos,Vigo,Italy,1,1,Cameroon,0-0,20000,212,0,0,ITA,CMR
1982,23 Jun 1982 - 21:00,Group 3,Jose Rico Perez,Alicante,Argentina,2,0,El Salvador,0-0,32500,212,1,0,ARG,SLV
1982,23 Jun 1982 - 21:00,Group 6,Benito Villamarin,Seville,Brazil,4,0,New Zealand,0-0,43000,212,2,0,BRA,NZL
1982,24 Jun 1982 - 17:15,Group 2,Carlos Tartiere,Oviedo,Algeria,3,2,Chile,0-0,16000,212,3,0,ALG,CHI
1982,24 Jun 1982 - 17:15,Group 4,Jose Zorrilla,Valladolid,France,1,1,Czechoslovakia,0-0,28000,212,0,0,FRA,TCH
1982,24 Jun 1982 - 21:00,Group 5,La Romareda,Zaragoza,Honduras,0,1,Yugoslavia,0-0,25000,212,0,0,HON,YUG
1982,25 Jun 1982 - 17:15,Group 2,El Molinon,Gijon,Germany FR,1,0,Austria,0-0,41000,212,1,0,FRG,AUT
1982,25 Jun 1982 - 17:15,Group 4,San Mames,Bilbao,England,1,0,Kuwait,0-0,39700,212,1,0,ENG,KUW
1982,25 Jun 1982 - 21:00,Group 5,Luis Casanova,Valencia,Northern Ireland,1,0,Spain,0-0,49562,212,0,0,NIR,ESP
1982,28 Jun 1982 - 17:15,Group 4,Vicente Calderon,Madrid,Austria,0,1,France,0-0,37000,212,0,1,AUT,FRA
1982,28 Jun 1982 - 21:00,Group 1,Camp Nou,Barcelona,Poland,3,0,Belgium,0-0,65000,212,2,0,POL,BEL
1982,29 Jun 1982 - 17:15,Group 3,Sarria,Barcelona,Italy,2,1,Argentina,0-0,43000,212,0,0,ITA,ARG
1982,29 Jun 1982 - 21:00,Group 2,Santiago Bernabeu,Madrid,Germany FR,0,0,England,0-0,75000,212,0,0,FRG,ENG
1982,01 Jul 1982 - 17:15,Group 4,Vicente Calderon,Madrid,Austria,2,2,Northern Ireland,0-0,20000,212,0,1,AUT,NIR
1982,01 Jul 1982 - 21:00,Group 1,Camp Nou,Barcelona,Belgium,0,1,Soviet Union,0-0,45000,212,0,0,BEL,URS
1982,02 Jul 1982 - 17:15,Group 3,Sarria,Barcelona,Argentina,1,3,Brazil,0-0,44000,212,0,1,ARG,BRA
1982,02 Jul 1982 - 21:00,Group 2,Santiago Bernabeu,Madrid,Germany FR,2,1,Spain,0-0,90089,212,0,0,FRG,ESP
1982,04 Jul 1982 - 17:15,Group 4,Vicente Calderon,Madrid,France,4,1,Northern Ireland,0-0,37000,212,1,0,FRA,NIR
1982,04 Jul 1982 - 21:00,Group 1,Camp Nou,Barcelona,Poland,0,0,Soviet Union,0-0,65000,212,0,0,POL,URS
1982,05 Jul 1982 - 17:15,Group 3,Sarria,Barcelona,Italy,3,2,Brazil,0-0,44000,212,2,1,ITA,BRA
1982,05 Jul 1982 - 21:00,Group 2,Santiago Bernabeu,Madrid,Spain,0,0,England,0-0,75000,212,0,0,ESP,ENG
1982,08 Jul 1982 - 17:15,Semi-finals,Camp Nou,Barcelona,Poland,0,2,Italy,0-0,50000,212,0,1,POL,ITA
1982,08 Jul 1982 - 21:00,Semi-finals,Ramon Sanchez Pizjuan,Seville,Germany FR,3,3,France,5–4,70000,212,0,0,FRG,FRA
1982,10 Jul 1982 - 20:00,Match for third place,Jose Rico Perez,Alicante,Poland,3,2,France,0-0,28000,212,2,1,POL,FRA
1982,11 Jul 1982 - 20:00,Final,Santiago Bernabeu,Madrid,Italy,3,1,Germany FR,0-0,90000,212,0,0,ITA,FRG
1986,31 May 1986 - 12:00,Group A,Estadio Azteca,Mexico City,Bulgaria,1,1,Italy,0-0,96000,213,0,1,BUL,ITA
1986,01 Jun 1986 - 16:00,Group C,Nou Camp - Estadio Le�n,Leon,Canada,0,1,France,0-0,65500,213,0,0,CAN,FRA
1986,01 Jun 1986 - 12:00,Group D,Jalisco,Guadalajara,Spain,0,1,Brazil,0-0,35748,213,0,0,ESP,BRA
1986,02 Jun 1986 - 12:00,Group C,Estadio Irapuato,Irapuato,Soviet Union,6,0,Hungary,0-0,16500,213,3,0,URS,HUN
1986,02 Jun 1986 - 12:00,Group A,Estadio Ol�mpico Universitario,Mexico City,Argentina,3,1,Korea Republic,0-0,60000,213,2,0,ARG,KOR
1986,02 Jun 1986 - 16:00,Group F,Estadio Universitario,Monterrey,Morocco,0,0,Poland,0-0,19900,213,0,0,MAR,POL
1986,03 Jun 1986 - 12:00,Group D,Tres de Marzo,Guadalajara,Algeria,1,1,Northern Ireland,0-0,22000,213,0,1,ALG,NIR
1986,03 Jun 1986 - 12:00,Group B,Estadio Azteca,Mexico City,Belgium,1,2,Mexico,0-0,110000,213,1,2,BEL,MEX
1986,03 Jun 1986 - 16:00,Group F,Tecnologico,Monterrey,Portugal,1,0,England,0-0,23000,213,0,0,POR,ENG
1986,04 Jun 1986 - 12:00,Group B,Bombonera - Estadio Nemesio Diez,Toluca,Paraguay,1,0,Iraq,0-0,24000,213,1,0,PAR,IRQ
1986,04 Jun 1986 - 16:00,Group E,Neza,Nezahualcoyotl,Scotland,0,1,Denmark,0-0,18000,213,0,0,SCO,DEN
1986,04 Jun 1986 - 12:00,Group E,Estadio Corregidora,Queretaro,Uruguay,1,1,Germany FR,0-0,30500,213,1,0,URU,FRG
1986,05 Jun 1986 - 12:00,Group A,Cuauhtemoc,Puebla,Italy,1,1,Argentina,0-0,32000,213,1,1,ITA,ARG
1986,05 Jun 1986 - 12:00,Group C,Nou Camp - Estadio Le�n,Leon,France,1,1,Soviet Union,0-0,36540,213,0,0,FRA,URS
1986,05 Jun 1986 - 16:00,Group A,Estadio Ol�mpico Universitario,Mexico City,Korea Republic,1,1,Bulgaria,0-0,45000,213,0,1,KOR,BUL
